,predicted_eta_seconds
41183,3154.1472
41184,3438.963
41185,3051.384
41186,3575.244
41187,3904.0657
41188,2796.6125
41189,3895.5742
41190,2895.6372
41191,3436.1704
41192,3117.2874
41193,4055.3992
41194,2228.6968
41195,2888.322
41196,3457.4968
41197,2893.6736
41198,4392.69
41199,2778.5542
41200,4151.4834
41201,2636.5867
41202,3866.2366
41203,3446.156
41204,2982.2856
41205,3230.5295
41206,3876.2512
41207,2800.7722
41208,2874.822
41209,4206.861
41210,3134.3567
41211,4066.646
41212,3675.6792
41213,5006.013
41214,4306.0034
41215,4301.936
41216,2670.8672
41217,2667.7974
41218,2757.132
41219,2680.752
41220,2748.636
41221,4611.4614
41222,2880.3513
41223,3417.1165
41224,3221.1184
41225,3409.8076
41226,4420.6606
41227,3686.692
41228,3451.9373
41229,3668.9543
41230,3707.3801
41231,3065.0437
41232,2744.373
41233,4722.612
41234,3685.2637
41235,3597.2969
41236,4018.611
41237,2766.728
41238,3993.097
41239,3167.8445
41240,2150.7957
41241,3340.593
41242,3154.9988
41243,3968.7183
41244,3062.7415
41245,3916.3547
41246,4274.394
41247,5289.0654
41248,2966.9785
41249,3420.5354
41250,2844.5312
41251,3476.152
41252,3060.7686
41253,2978.4568
41254,2804.3445
41255,2466.067
41256,2616.6897
41257,4408.5376
41258,3357.7002
41259,3535.2947
41260,3106.5073
41261,3517.7068
41262,3273.6296
41263,3224.4216
41264,3523.6458
41265,2252.8704
41266,3785.9695
41267,3229.713
41268,3765.2568
41269,3536.6904
41270,3834.0464
41271,2850.6675
41272,3003.5283
41273,3178.548
41274,3640.978
41275,2934.7861
41276,3197.872
41277,2825.6682
41278,2848.15
41279,2868.5151
41280,4418.927
41281,4285.6895
41282,4198.014
41283,4542.1465
41284,3272.0173
41285,2534.6658
41286,4494.5156
41287,3597.9863
41288,3753.98
41289,2792.574
41290,3054.1028
41291,2991.9758
41292,3314.82
41293,3785.9536
41294,5379.638
41295,3198.4473
41296,2841.4612
41297,2511.9155
41298,2418.156
41299,4263.276
41300,3053.0625
41301,3793.3833
41302,3474.9053
41303,3476.765
41304,2964.2122
41305,3882.3335
41306,3667.348
41307,3314.271
41308,2957.641
41309,2972.8972
41310,2531.619
41311,3426.6445
41312,5047.6426
41313,4279.155
41314,3590.069
41315,3793.4727
41316,2990.0203
41317,3404.6377
41318,3463.6008
41319,3085.3936
41320,3175.7366
41321,2837.2083
41322,3075.9941
41323,4539.1357
41324,3398.9717
41325,3585.9297
41326,3162.1304
41327,3127.199
41328,3868.1104
41329,4061.4802
41330,3630.202
41331,2361.9934
41332,2557.576
41333,3609.487
41334,2728.4758
41335,3032.1309
41336,2875.5015
41337,5390.45
41338,4600.618
41339,2925.2256
41340,2602.5713
41341,3174.8796
41342,3896.5874
41343,3329.2258
41344,4176.2554
41345,5164.942
41346,3768.654
41347,3479.1348
41348,2571.8728
41349,2748.605
41350,2749.7617
41351,3052.5815
41352,3613.197
41353,2832.0173
41354,3093.2937
41355,3051.0793
41356,3214.6929
41357,4204.2686
41358,4014.467
41359,3395.172
41360,4020.1794
41361,3083.5325
41362,3589.1736
41363,3557.5674
41364,2773.1182
41365,2534.1348
41366,3160.483
41367,3192.5593
41368,3598.2039
41369,4101.9966
41370,2312.2148
41371,3906.461
41372,2532.25
41373,2078.5525
41374,3534.1357
41375,2910.3118
41376,3191.5105
41377,3676.4573
41378,3748.8928
41379,3794.7854
41380,3740.2217
41381,2907.6216
41382,4100.123
41383,3577.9353
41384,3175.8726
41385,3879.6091
41386,4207.801
41387,3025.3862
41388,2998.923
41389,4667.0615
41390,2927.4429
41391,3459.0906
41392,3771.2285
41393,2586.175
41394,2736.8096
41395,4740.6133
41396,3330.1785
41397,3989.0564
41398,4346.7085
41399,3627.8035
41400,3963.1394
41401,2594.2964
41402,3835.789
41403,2150.8499
41404,3051.0828
41405,3228.3171
41406,2911.2979
41407,3164.3794
41408,3152.06
41409,3568.3152
41410,4036.5645
41411,3861.351
41412,3164.6606
41413,4277.6724
41414,3109.531
41415,2823.0496
41416,3698.831
41417,2357.1375
41418,3216.9705
41419,3445.6553
41420,2699.5051
41421,2933.15
41422,2671.491
41423,3128.0217
41424,4471.097
41425,3015.1013
41426,3088.3264
41427,3740.1096
41428,3551.5066
41429,2938.3887
41430,3569.2908
41431,4195.019
41432,5703.465
41433,2510.3796
41434,2690.471
41435,3139.373
41436,4294.0244
41437,4128.9795
41438,2451.5776
41439,5330.231
41440,3294.8137
41441,4213.13
41442,3350.5857
41443,3889.6846
41444,3614.372
41445,3400.8953
41446,3024.0461
41447,4688.9365
41448,3140.7878
41449,3729.4114
41450,4231.7446
41451,3849.4883
41452,4102.628
41453,2867.1182
41454,2728.0735
41455,2309.2422
41456,3152.5063
41457,2539.7378
41458,3617.473
41459,3970.327
41460,3516.217
41461,2895.2703
41462,3480.6636
41463,3077.988
41464,3197.2734
41465,3658.2578
41466,3540.901
41467,2352.7603
41468,3976.7158
41469,2974.1956
41470,2980.124
41471,3717.155
41472,3668.6836
41473,4204.326
41474,2927.7651
41475,3299.1746
41476,3038.609
41477,1991.3855
41478,2844.2637
41479,3737.1287
41480,2597.1665
41481,2951.0574
41482,2533.849
41483,2396.9138
41484,5143.0825
41485,2434.0066
41486,2704.056
41487,4640.4365
41488,2669.3784
41489,3879.2012
41490,3668.8372
41491,4036.8997
41492,2630.1091
41493,3292.0417
41494,2848.6006
41495,2785.154
41496,3161.0598
41497,2563.44
41498,5015.4707
41499,2830.0715
41500,3033.65
41501,2918.5515
41502,2181.4082
41503,2345.8232
41504,4277.328
41505,2770.023
41506,3981.8594
41507,2213.022
41508,2638.4292
41509,3476.211
41510,2888.8955
41511,3130.6062
41512,2510.1064
41513,2925.6553
41514,2571.3635
41515,3758.808
41516,2978.5503
41517,2987.4973
41518,3870.8818
41519,2714.9917
41520,4226.999
41521,3124.7273
41522,3698.6384
41523,3848.8853
41524,3607.485
41525,4053.29
41526,2869.8093
41527,3148.717
41528,4004.8037
41529,3108.3152
41530,3166.665
41531,2344.0076
41532,2400.8235
41533,2759.3123
41534,3387.4746
41535,3254.076
41536,3488.5989
41537,4159.779
41538,4036.8176
41539,3198.2231
41540,2770.591
41541,3739.9358
41542,4852.5425
41543,2672.4531
41544,3328.9692
41545,3428.9863
41546,4074.2502
41547,3433.1702
41548,2549.7258
41549,4123.9824
41550,3484.8992
41551,3167.8442
41552,3603.9985
41553,3395.5552
41554,2659.1028
41555,3004.5803
41556,4781.114
41557,2469.7383
41558,4669.149
41559,4653.728
41560,4273.732
41561,3256.419
41562,2324.6628
41563,3152.156
41564,2130.7798
41565,4010.0889
41566,3266.0347
41567,3906.1165
41568,3036.3306
41569,4139.6963
41570,2237.4841
41571,2920.421
41572,5392.3813
41573,2793.9785
41574,3223.4482
41575,2596.0464
41576,2810.9404
41577,2910.9075
41578,3147.432
41579,3450.0525
41580,2360.7527
41581,3409.7197
41582,3309.5698
41583,2795.3176
41584,2926.548
41585,3800.2974
41586,3864.4258
41587,2645.1047
41588,2958.8728
41589,3668.2422
41590,4091.128
41591,4168.1196
41592,3987.655
41593,3126.6274
41594,3505.6404
41595,2995.1628
41596,3516.1736
41597,2480.3901
41598,2893.3398
41599,3469.862
41600,2925.372
41601,3843.9302
41602,3350.0173
41603,5327.926
41604,3480.0078
41605,3102.8914
41606,5004.8335
41607,4207.8374
41608,3213.7327
41609,3920.398
41610,3492.1396
41611,3953.3865
41612,2751.8193
41613,3215.9045
41614,5199.6
41615,2139.7004
41616,3620.9534
41617,3163.8113
41618,2894.4934
41619,2758.906
41620,3828.919
41621,3870.0183
41622,2575.646
41623,3595.653
41624,2982.889
41625,3305.8945
41626,2347.0486
41627,2952.835
41628,3321.883
41629,3185.1064
41630,4198.8496
41631,2987.3823
41632,3080.359
41633,3078.9753
41634,3245.0752
41635,4205.3315
41636,3240.9773
41637,3955.8665
41638,3693.545
41639,2633.5894
41640,2825.7766
41641,3156.432
41642,3272.5774
41643,2985.3408
41644,2694.9077
41645,3226.1575
41646,4552.8545
41647,3547.8928
41648,4158.452
41649,3122.4104
41650,4823.742
41651,3117.2742
41652,3306.0745
41653,3724.654
41654,4022.0454
41655,3263.617
41656,3874.9158
41657,2707.6245
41658,4608.6616
41659,3453.5469
41660,3753.7937
41661,2280.2847
41662,2289.6885
41663,4262.899
41664,3911.5017
41665,3984.6382
41666,3079.9697
41667,3414.1802
41668,3308.364
41669,3475.8125
41670,3889.1074
41671,3437.9805
41672,3223.2869
41673,2649.5046
41674,2888.1003
41675,2991.717
41676,3006.051
41677,3698.7522
41678,2793.4626
41679,2826.5522
41680,2494.7456
41681,3840.0166
41682,2351.4958
41683,3431.7808
41684,3266.165
41685,2354.5317
41686,3778.7285
41687,4498.483
41688,2572.2314
41689,4360.4897
41690,2353.7678
41691,3187.9846
41692,2792.074
41693,4665.5396
41694,4553.4614
41695,3230.0105
41696,3874.581
41697,2229.9058
41698,2621.1448
41699,3313.3225
41700,3744.3818
41701,2997.0894
41702,3016.159
41703,3764.377
41704,2915.4233
41705,3685.369
41706,4170.189
41707,2808.0872
41708,3330.2427
41709,2393.961
41710,3700.4595
41711,3263.1697
41712,3674.4014
41713,3931.2913
41714,2698.8804
41715,2877.6868
41716,3195.581
41717,3334.5896
41718,3648.2542
41719,3044.448
41720,2493.5144
41721,3415.358
41722,3925.5984
41723,3706.0764
41724,3791.2952
41725,2466.817
41726,3264.8484
41727,4031.196
41728,2848.197
41729,2683.4436
41730,2223.5803
41731,3904.3586
41732,2677.6736
41733,2626.6096
41734,3458.004
41735,3695.9504
41736,2249.6362
41737,3856.5835
41738,2881.7744
41739,2396.8025
41740,3137.8804
41741,2210.0432
41742,3312.1487
41743,5188.6367
41744,3241.0796
41745,2321.1924
41746,3970.275
41747,2993.2178
41748,3831.9749
41749,3934.252
41750,3819.1372
41751,3342.7742
41752,3293.0195
41753,2895.3123
41754,3417.539
41755,2802.6477
41756,4929.603
41757,2573.396
41758,3837.8347
41759,2530.9368
41760,2772.948
41761,4099.131
41762,4165.78
41763,4132.638
41764,2684.4458
41765,4201.0767
41766,4876.8545
41767,2933.845
41768,2346.7244
41769,2594.5854
41770,3121.06
41771,2853.3755
41772,3464.2014
41773,4264.0825
41774,3336.1675
41775,2965.704
41776,2779.7764
41777,5229.8228
41778,3012.415
41779,3243.75
41780,3552.5352
41781,3714.768
41782,3054.1528
41783,2334.2312
41784,2987.5068
41785,2890.2407
41786,3678.1118
41787,3368.6367
41788,3367.941
41789,3052.7097
41790,5442.9966
41791,3121.7498
41792,3040.6458
41793,3189.738
41794,2559.5872
41795,2373.8093
41796,5707.8066
41797,3120.9482
41798,4813.1216
41799,3443.8516
41800,4514.2676
41801,2413.2983
41802,3307.781
41803,3452.0823
41804,3145.5984
41805,3811.9402
41806,2724.9844
41807,2788.4087
41808,2835.6477
41809,2602.4836
41810,3406.4119
41811,3386.965
41812,3237.7778
41813,3459.3965
41814,2143.9446
41815,4177.431
41816,2870.1628
41817,2816.867
41818,2961.4463
41819,3945.3018
41820,3276.9219
41821,3564.2966
41822,2957.2302
41823,4027.0566
41824,4213.783
41825,3302.5103
41826,2456.4038
41827,2879.4824
41828,2635.323
41829,2505.2278
41830,3370.1973
41831,2761.7126
41832,2750.8523
41833,2779.635
41834,4145.5
41835,2536.2585
41836,2781.5107
41837,3384.0637
41838,4709.219
41839,2947.9463
41840,2827.864
41841,2731.3257
41842,3285.293
41843,3551.2983
41844,3341.3054
41845,2636.4924
41846,4104.41
41847,2841.6619
41848,2375.7031
41849,2453.609
41850,4334.4565
41851,2278.9023
41852,3805.0066
41853,3716.3296
41854,2961.3955
41855,3819.8672
41856,3332.7493
41857,3015.1047
41858,3718.1482
41859,2778.2078
41860,2996.4995
41861,3275.959
41862,2934.537
41863,4493.0547
41864,3672.4954
41865,2436.0537
41866,2392.1687
41867,2575.4854
41868,2314.8716
41869,3216.7146
41870,4011.1252
41871,3188.7742
41872,4183.1445
41873,3186.0264
41874,3116.6655
41875,3981.4902
41876,3572.7932
41877,2375.2297
41878,2424.8042
41879,2616.5564
41880,2835.671
41881,2678.6152
41882,3632.695
41883,2505.136
41884,3462.5356
41885,5024.34
41886,3033.7578
41887,3276.1318
41888,2691.0286
41889,4040.1704
41890,3886.8997
41891,3537.8015
41892,4833.1245
41893,2224.832
41894,4314.492
41895,3967.5605
41896,3826.5588
41897,3383.446
41898,3183.157
41899,3811.963
41900,4527.3276
41901,3202.486
41902,4527.0054
41903,3178.4192
41904,3420.9243
41905,2642.209
41906,2908.213
41907,2722.3242
41908,3710.282
41909,3517.1533
41910,2462.8494
41911,2988.43
41912,3403.4458
41913,3739.1636
41914,2596.4631
41915,5203.5664
41916,2667.5815
41917,3001.0793
41918,3957.598
41919,2450.9888
41920,2238.1863
41921,3110.5364
41922,2785.178
41923,3503.9978
41924,2769.2737
41925,3211.42
41926,5265.374
41927,3374.5376
41928,3141.3394
41929,3599.5024
41930,4163.506
41931,2694.3782
41932,2601.8884
41933,4404.7646
41934,4357.1387
41935,4340.342
41936,3774.933
41937,4959.5586
41938,4015.7832
41939,3648.323
41940,3356.2532
41941,3853.441
41942,2792.8872
41943,3325.286
41944,2645.3738
41945,2250.0742
41946,3338.4365
41947,3267.0122
41948,3637.6118
41949,3976.7231
41950,2399.4001
41951,3747.1821
41952,4044.8325
41953,2714.5222
41954,4425.9604
41955,3708.677
41956,3074.7515
41957,3820.8188
41958,3254.2126
41959,4620.332
41960,3875.7722
41961,2899.618
41962,4242.0146
41963,3107.9338
41964,3176.161
41965,2464.6506
41966,2606.254
41967,2740.2979
41968,3482.7712
41969,2623.4512
41970,4306.4326
41971,3453.996
41972,5319.696
41973,3105.0696
41974,3548.7905
41975,2471.224
41976,3450.248
41977,3077.8953
41978,2430.7117
41979,2383.4883
41980,2891.4517
41981,4447.8154
41982,2942.2546
41983,4440.398
41984,3279.084
41985,2503.2031
41986,2794.0598
41987,3567.4392
41988,3123.456
41989,2604.4653
41990,3776.835
41991,4367.4053
41992,3234.094
41993,4206.9463
41994,4136.034
41995,2778.6995
41996,2873.6038
41997,3022.7722
41998,4127.6304
41999,4162.6025
42000,5299.5986
42001,3636.694
42002,2731.6333
42003,3125.8804
42004,3515.587
42005,3096.8645
42006,3424.547
42007,3339.2131
42008,3062.1326
42009,3343.5552
42010,3363.7366
42011,4164.469
42012,3175.001
42013,3831.0098
42014,2417.0752
42015,4150.472
42016,3445.6536
42017,3458.969
42018,3808.6587
42019,4109.247
42020,2809.4043
42021,4027.2195
42022,3940.9375
42023,4286.979
42024,2395.354
42025,2314.2595
42026,2798.5496
42027,3378.6616
42028,3407.9563
42029,3807.0142
42030,3173.397
42031,3061.1377
42032,3666.9873
42033,3262.478
42034,2918.5593
42035,3918.6208
42036,2926.4238
42037,3480.4507
42038,2692.0796
42039,2719.5405
42040,3740.6365
42041,3489.6448
42042,3178.7231
42043,3854.7039
42044,4054.0764
42045,3545.3662
42046,3416.089
42047,3467.877
42048,3835.285
42049,2967.0464
42050,4136.968
42051,3253.0376
42052,3289.2595
42053,2731.6006
42054,2530.661
42055,2163.74
42056,2938.7686
42057,2899.031
42058,3913.2148
42059,2619.715
42060,2702.3367
42061,2879.78
42062,3366.749
42063,2747.0586
42064,2074.0068
42065,3668.028
42066,2954.5635
42067,3043.8555
42068,4502.505
42069,3270.6802
42070,3237.1626
42071,2301.417
42072,2634.018
42073,3234.1719
42074,2605.3193
42075,2668.231
42076,3008.6377
42077,3264.7295
42078,1057.9154
42079,4174.7817
42080,2375.9402
42081,2498.2996
42082,2683.1272
42083,2417.2485
42084,3775.46
42085,2723.4724
42086,3181.0498
42087,4916.137
42088,3492.3997
42089,5191.9453
42090,2651.7964
42091,2835.913
42092,3256.437
42093,2650.7336
42094,3000.456
42095,2531.0872
42096,3532.463
42097,3129.069
42098,2386.168
42099,4067.3489
42100,3264.2996
42101,3804.5486
42102,3570.7734
42103,4228.0977
42104,3159.4268
42105,3937.2146
42106,2543.745
42107,3522.6292
42108,4207.837
42109,4270.511
42110,3320.1443
42111,4146.6885
42112,2513.1836
42113,2598.843
42114,3597.9338
42115,3460.1619
42116,2314.5642
42117,2558.9321
42118,3339.801
42119,3229.0542
42120,3712.152
42121,3608.4468
42122,3865.0251
42123,2992.3828
42124,4751.745
42125,4050.2612
42126,3100.4136
42127,3103.8792
42128,2869.7258
42129,2810.4192
42130,2813.9226
42131,4355.734
42132,2041.1439
42133,2552.2544
42134,3310.9187
42135,3291.2996
42136,2972.7727
42137,3656.5542
42138,4649.9297
42139,2767.091
42140,3510.9858
42141,3825.4155
42142,4044.0203
42143,2499.3254
42144,3106.2888
42145,3527.6055
42146,3550.8823
42147,3160.9536
42148,4192.6475
42149,1783.6979
42150,3369.926
42151,2692.2515
42152,4453.7466
42153,4177.3403
42154,3936.201
42155,3621.1445
42156,2921.1436
42157,4624.293
42158,4058.016
42159,3139.7483
42160,3644.0942
42161,2877.3264
42162,3605.5608
42163,3714.4478
42164,3092.3794
42165,3224.0754
42166,3333.8174
42167,2616.6082
42168,3005.1897
42169,2715.763
42170,3852.4458
42171,4245.513
42172,3182.934
42173,4530.756
42174,3180.9883
42175,2298.7224
42176,3037.7773
42177,4472.693
42178,3024.1543
42179,3385.199
42180,2555.9849
42181,4433.9546
42182,2991.605
42183,3105.606
42184,2946.268
42185,4381.882
42186,2861.3809
42187,3088.6433
42188,2968.848
42189,3884.9597
42190,3761.0474
42191,3496.7773
42192,2960.7144
42193,3368.047
42194,3603.8945
42195,4136.0327
42196,3042.3508
42197,2786.0054
42198,2951.2654
42199,2495.8804
42200,3275.5264
42201,2108.4504
42202,2337.3044
42203,3448.8735
42204,3682.4949
42205,2406.7717
42206,2896.4255
42207,3338.546
42208,2374.3296
42209,3743.2493
42210,2617.6492
42211,3969.9666
42212,3230.3635
42213,2983.6414
42214,2350.5305
42215,3390.3625
42216,3049.1282
42217,3255.874
42218,3335.4854
42219,4256.707
42220,3196.704
42221,3562.598
42222,2939.69
42223,3038.2566
42224,2447.049
42225,2934.2505
42226,3324.0776
42227,3085.5364
42228,4917.011
42229,2680.5415
42230,2559.1946
42231,2847.2537
42232,2652.026
42233,2973.8564
42234,3487.7288
42235,3815.878
42236,3010.9473
42237,2400.9514
42238,3429.1216
42239,3193.658
42240,2870.7432
42241,4034.8848
42242,2684.6897
42243,3850.9922
42244,3666.9607
42245,3678.388
42246,2874.7788
42247,3136.0715
42248,3719.798
42249,3266.0984
42250,4040.7996
42251,3681.6304
42252,2409.4924
42253,3872.5947
42254,2483.1394
42255,4216.0244
42256,3846.4326
42257,3018.3882
42258,3198.8003
42259,2467.4412
42260,3378.9219
42261,2691.754
42262,4723.7734
42263,2888.3618
42264,2928.1577
42265,3853.0054
42266,2640.6907
42267,3191.1384
42268,2496.8652
42269,3421.7659
42270,2754.9883
42271,3378.1924
42272,3147.2632
42273,2936.2485
42274,2941.6802
42275,4448.6885
42276,2987.774
